1542,747
4174,1087
3930,4679
306,2627
4318,6987
2906,823
3606,8019
4674,4275
242,4895
1074,4071
7466,1007
3326,4327
5218,4579
1178,6139
4290,2291
4850,3155
7830,2403
4886,4007
6154,5943
630,3195
186,5067
4906,7763
2942,2135
258,1887
7922,8147
2790,6523
786,4899
330,3311
7462,2979
6062,1883
5946,543
5062,2923
110,4479
5982,5043
1106,2367
3570,7487
6730,1387
2986,7455
7406,2015
1750,4559
6734,6111
94,6075
3258,6535
6430,6403
1814,2315
2302,2807
2358,7091
730,5471
7802,4671
6,3299
3438,1955
526,6211
7986,4583
814,7755
2134,1927
5730,5955
1058,4927
914,4031
8058,4715
4018,5319
3218,5259
6146,1623
1238,5887
4342,3787
2234,5295
7446,5187
2882,2395
3178,2351
2778,3263
1042,6991
5902,6595
6438,7447
2470,803
706,3907
4338,3623
4210,2599
5682,7375
2646,4619
4374,4147
3006,291
3734,6775
3330,1055
7082,2831
6318,3563
6722,535
3194,6763
6654,3719
4750,471
3986,2219
4666,4731
2806,7027
6178,4591
3430,7019
138,4367
314,6359
7106,4931
1126,6147
6890,4883
6586,4419
1282,575
2638,5015
682,7051
4370,1751
5326,1747
1318,5547
6886,7147
1666,6315
1786,7803
5222,7987
1114,439
1826,2455
1418,2447
7254,2895
5798,7903
6386,6267
4602,6771
266,4139
4586,8067
6374,1759
3054,5947
6566,907
534,1119
5458,4515
6986,5411
6382,6023
7754,1155
1886,6479
8030,7827
2606,6831
5014,767
4878,2003
1102,1487
5274,279
3578,6883
5254,659
6682,4111
3722,7563
3510,5911
7410,83
5670,1523
4310,5839
1774,1163
386,815
1202,2039
6594,3823
7370,2991
2038,4179
1002,5999
598,3963
1718,3171
4706,5683
2922,5171
1726,1159
778,6635
5818,1479
5854,5235
4930,3695
3502,4199
1518,2311
3558,5331
3630,451
7618,3627
2086,2819
4858,3243
6010,7547
8002,1419
6598,2963
338,1223
7290,4799
1270,3571
650,6879
8158,3799
6614,975
4226,4663
5414,2959
4530,6259
7678,851
5390,7847
3462,5443
4754,6015
2774,1563
2346,5019
5122,7687
7134,4527
1930,7895
6522,2539
1866,3475
7438,2139
4102,3707
6090,1307
5606,891
1310,7163
6030,2303
4178,2711
2158,6323
6198,6007
414,4223
5886,1999
5094,4959
6086,6559
2738,1923
5702,4711
5746,3567
3590,5923
86,2283
6338,7767
4286,1791
6678,5651
2610,6495
3302,4539
6794,639
2050,427
8118,1111
1734,1691
5474,6587
3670,5027
1706,6219
8022,6159
5426,7223
6650,4247
6774,1399
5654,343
482,1903
7450,7295
7498,3975
6818,5827
5362,5143
7014,3411
6574,3967
7930,6379
3010,5151
4762,1247
118,5691
5602,359
7274,4047
486,1579
382,4083
2002,6651
5182,5047
446,6783
3774,2815
2214,1447
5346,1647
2742,4779
6642,5507
326,2583
6674,6103
1038,4323
2110,7863
3898,5719
1222,1599
6782,7627
150,2987
6434,3911
4690,155
7318,6027
8142,6875
2166,1871
7934,5059
8066,1199
918,363
2398,5791
1806,6399
2802,4911
8182,6071
7378,1003
358,1311
106,3259
2626,4079
2594,7419
4330,1483
4758,2771
7890,479
3450,2867
550,7207
6766,7303
3662,7343
830,1463
6702,3619
5658,4719
6478,2571
4170,4483
1302,6843
4478,7907
5754,6231
4726,1287
1490,6447
2350,3631
3886,5231
6454,6747
222,7379
3318,3519
5978,5859
7210,4307
3850,4987
170,6367
4250,923
1830,1823
6246,2779
1526,1291
5394,8107
4790,2531
46,1415
510,1583
3226,6079
6282,5155
3522,447
7902,4535
3582,5267
3678,5215
5706,3767
3418,1043
2438,2023
1586,4707
522,1355
4070,1211
3730,3543
6350,2107
4410,1455
5634,3143
4426,6187
6822,603
4282,4787
6266,6347
7626,7459
6110,139
5626,819
4734,4387
2546,6547
4402,6551
1582,7667
6022,6639
5446,7195
4230,2835
250,5075
6458,5659
7674,247
5630,4311
2866,2099
3394,6059
894,3655
3446,1131
1150,7787
4826,3035
1710,1943
7478,4191
6930,971
342,4015
3654,567
3698,127
3938,4839
2066,7083
6558,6363
1502,2795
5298,2439
4722,4759
2262,4391
3034,7867
6942,2379
7598,4251
1234,619
5906,7743
2310,6255
5338,3867
5910,1567
4970,7391
4350,7715
7742,3595
3058,3203
6050,7283
4186,4475
2498,6727
7534,3775
3278,7259
6758,3359
7806,847
262,5391
3026,4463
6370,7643
2382,179
1174,7355
7034,5811
4506,2615
4934,3639
4882,5647
6102,55
3482,539
3046,2195
2106,5451
3950,7979
4490,3931
2490,6971
2654,5783
7442,5271
2242,3443
6494,2975
4866,4107
1630,587
5178,455
7458,775
2394,6999
5838,4283
7342,631
1594,2375
7326,2019
3166,3559
5678,4375
5522,2839
334,3779
4026,8099
3826,4155
1574,5927
2006,7719
702,4035
4166,2735
3358,3447
8082,791
5010,5311
4458,6531
3842,7859
4686,6623
3726,3419
3878,2067
1598,5843
1562,2307
1182,807
5926,1395
5022,2655
1962,2855
6310,6435
6866,219
3458,4435
5310,7747
5366,1711
3362,7887
2686,1891
3390,3295
7242,6167
5210,7623
666,5299
5582,1195
1358,6631
1838,2183
7430,7319
6894,1071
3198,2443
7666,5459
2126,5115
3542,3391
1546,7587
5526,275
4034,4903
5806,3267
2226,167
514,2487
7202,3087
2894,4119
4066,7199
6402,3923
4598,6055
7066,6215
3222,2071
5134,2843
7098,1123
6242,3211
4542,7359
422,1635
590,1535
2090,883
1958,215
586,2675
7590,5463
478,5403
6634,5863
1046,7751
4442,5107
6342,1987
7286,2155
122,1939
6106,5359
162,2879
1654,7655
2898,3051
3818,2791
1430,6351
646,339
1170,6955
1022,6235
658,163
8190,2579
7758,1423
7886,6787
4266,123
394,4943
7262,8075
6958,5431
3762,1651
882,6455
7178,1343
3354,7099
2510,7883
7434,4887
5530,651
2410,1015
5554,2535
5918,4039
5118,1571
5018,4935
5834,2007
3150,3079
4810,5551
4966,7931
1758,4603
4062,1595
4738,6659
7726,1815
3530,3511
3526,1103
7690,5515
6906,1047
5894,7679
1378,2031
4038,2927
2258,4599
2322,5531
2034,8167
3874,2587
4662,675
6570,2471
570,7227
5438,1715
5858,835
1030,7959
7126,3135
2370,1091
2830,5191
6042,4263
930,4363
2730,4607
6982,3731
3230,4979
1762,6571
6274,1227
3750,7899
1354,1971
7482,4523
5650,7423
898,6963
4014,5579
566,2607
54,3995
3286,4027
3114,3795
6666,5447
1110,3307
8150,4587
2710,7635
5758,1739
1266,3255
6134,2043
2474,6811
5206,5867
5566,5915
1794,1575
4570,3575
8054,4219
6950,7971
2062,3215
2858,2919
6206,4727
1818,3791
6482,1203
2078,4415
198,1239
3202,3647
1338,995
434,2871
7634,3503
66,1335
2982,7071
3918,5503
2786,7191
6142,7135
294,8063
318,7927
4150,3815
6546,3007
1262,6047
1590,2127
3966,4687
7794,2227
3890,1727
3422,6959
7898,3495
3262,8171
3642,3603
7246,4575
2794,7059
2010,1919
3974,2891
3650,3371
3838,1695
5970,6815
4198,175
4254,5543
6994,5931
866,3855
1530,3319
2578,2091
7714,4359
2182,187
5358,4443
2174,4051
1094,723
4618,1607
1386,5375
7142,3375
4194,7639
1166,3095
6410,7507
6750,4815
4218,1859
2290,6331
4654,4379
5154,4983
554,2875
5590,8083
6286,855
1606,4639
7530,5435
1158,2347
2178,2699
2402,6051
5742,7619
4358,1359
7550,5571
750,4371
6846,1271
8046,3835
1346,4303
2670,63
3118,3431
290,1839
2222,7523
3074,1511
8106,6911
4822,6311
366,7583
7642,1471
3794,4971
2734,91
1198,3831
7198,1843
4010,8191
2390,7015
50,3859
7546,727
3706,3151
470,5315
346,47
6862,2359
1626,4827
710,6947
4222,7235
4206,7571
6646,495
7070,5327
966,3507
694,3399
8126,759
1702,4239
282,1831
538,1703
4854,6283
4494,4519
1122,255
5614,2507
378,1767
6690,2767
3490,8159
2602,7079
4470,3523
5942,6371
6814,4743
1954,5487
6406,4195
3830,5707
8146,5535
218,1207
7258,5335
3190,6527
7914,2619
6486,4811
4122,3055
5342,2515
6122,1951
2954,1895
662,7575
746,6223
182,7
854,7951
4742,5239
6066,5147
130,3703
1142,875
2074,1763
6222,939
2146,4751
5174,5539
3674,2715
4438,5351
5646,2803
6838,4875
986,6319
7558,3471
5518,5523
2998,6175
1622,5291
6806,4291
7354,6723
7046,407
3334,6871
5490,3483
5890,1347
2486,6899
3518,5903
2434,6855
2678,3487
1014,5307
4462,2083
6510,1215
6186,7335
1878,7115
4434,2387
8050,3887
6234,1171
3070,3367
1294,6671
7826,5159
1862,111
3802,3919
6686,2435
4870,467
7298,271
6470,6375
6082,3991
5098,839
2342,2255
5782,4907
74,3191
718,3947
7778,671
5962,6927
2118,5423
1698,7851
7542,2687
4782,1539
5974,135
4910,1259
398,7443
674,6931
7694,2595
5406,2223
1618,1327
6166,7463
3014,7111
5186,4643
4202,6507
4106,5363
6562,679
6002,1507
890,5483
7978,5771
946,3611
5418,4775
7270,6967
7950,207
4378,5371
7250,6191
3306,5251
6290,8035
3626,5355
6526,5587
7518,5759
70,5731
6322,771
7474,3735
5950,7183
7510,903
4642,991
5162,4295
1458,7835
2274,6739
3246,7251
6834,899
6966,6607
5810,1819
142,6687
3270,4447
2566,6519
7814,2115
3466,5167
2286,323
5534,5803
1230,1255
810,3583
3994,3955
562,2123
278,7095
3870,8143
2538,2635
1034,6295
4578,4467
3566,67
5070,5111
822,2371
4574,1867
5234,5851
2478,4427
2518,3763
6850,5479
2854,1827
2210,6499
7506,7659
2554,7919
6714,7535
6946,7691
4834,311
3810,2943
7018,7255
7798,1019
3686,2407
158,4131
4510,3723
8134,4123
3398,7683
722,3479
1558,4431
4294,2707
5030,367
3266,2131
1690,3283
1334,6135
3426,5367
7586,423
5250,2159
4534,1723
5334,5519
1322,867
2130,199
6414,5199
7322,2243
3094,3999
506,3427
4446,1915
1906,7307
954,5639
5638,3351
2934,391
614,3043
2834,4403
4094,7427
154,6779
8078,3231
4398,6859
4346,2915
34,3463
994,8131
942,19
4454,5787
3962,2059
7074,7491
1426,4135
6426,1403
4138,203
7874,5671
5930,6863
4546,263
5002,1675
7006,6599
4634,531
2818,827
5442,6555
4702,2431
5322,1499
6026,3651
5142,2643
7918,635
6626,5967
7762,3727
322,227
7842,6471
6738,5935
686,5919
4334,2171
4922,711
2938,2755
4714,1527
1874,6939
4838,3175
2454,7615
846,6411
4482,1735
7962,515
7470,5739
5126,7087
6874,1811
7818,6091
3942,5695
2550,5255
3062,959
6214,527
5934,2555
6514,5735
2030,7263
1854,4315
6094,8079
7870,667
7610,7503
5874,1591
4418,2343
958,591
7282,3711
802,2703
2662,2811
7418,7039
634,2459
2698,2499
1922,7035
1642,6343
6298,487
4626,7675
5502,3895
4362,7247
1534,6515
406,4227
3206,371
2482,7219
6538,6647
4710,5875
7686,2575
146,4347
3234,1179
3374,5455
5846,1095
5486,1967
5642,4923
5954,7663
2318,3875
838,7555
6746,3119
6898,983
4962,5711
1406,4567
826,6179
1566,5127
7050,5207
5054,935
3322,2103
1298,2187
6358,8015
1766,1503
5166,7047
1858,1383
2718,1991
6542,3239
3798,4351
3370,7451
3314,4703
1246,131
1286,6287
5454,2631
1926,6039
2962,519
3822,895
1694,8163
3538,7727
7426,2783
6038,8151
926,183
2446,2683
6210,4507
7906,43
7122,7323
2186,4231
1982,5699
1134,2163
1674,4287
5690,5399
4054,1679
2418,6099
370,3599
1770,1587
4046,1959
7002,6591
2266,7519
1602,2263
2374,3083
7266,7007
2642,1807
1314,5219
5662,11
3122,6719
7786,4547
5766,5727
3610,2563
7334,7131
5170,4831
8138,107
3338,4075
5726,5635
7770,7815
8014,4175
5350,1467
3142,4595
1414,4259
4242,1027
798,283
6578,3303
4986,3903
3478,3535
5914,5667
4862,3771
6502,287
10,4063
1882,7723
2314,355
7278,4099
7310,6451
1462,6227
762,95
7790,2383
2846,955
5734,4939
6278,7515
3506,491
5714,6275
4030,2391
3366,6767
5158,87
5558,1899
3906,5467
3614,5439
7722,7543
234,4947
5770,3607
2326,4871
202,7239
4846,4167
2142,4091
2362,2763
1242,947
7194,1183
818,3027
7454,6807
5398,3899
98,6067
5578,3415
2386,3275
622,5603
2230,307
4566,7411
102,2519
4786,375
7078,3063
6518,1427
466,8119
7394,3219
6506,6151
5422,5619
5282,3339
4594,1143
4818,5283
7230,1611
5762,5227
5214,3407
1514,5615
1362,1795
3534,459
6354,7799
7838,6691
62,6291
3250,1547
8178,4095
4794,5011
7574,1151
6610,3379
874,5039
1078,5643
2574,1603
2970,8139
6078,2467
3294,5823
790,5807
1986,5395
5738,5387
2218,699
7730,4655
4958,7551
3790,4791
530,8155
5998,6383
3290,2295
2430,4747
670,7431
7158,3663
1946,655
7850,4615
4298,195
3858,4551
8034,7791
2758,2971
4314,4691
4146,887
3934,3291
4162,4383
7866,387
7170,2967
450,7279
8018,319
3350,979
7710,4667
3866,6355
126,6407
2206,5899
5698,2695
558,6035
3666,1299
274,4183
6306,5831
18,4495
4270,6759
5146,3047
1402,4491
5862,4819
1342,3019
1422,2899
4802,1139
770,5815
6254,643
7622,3235
3434,1051
3682,5591
3170,4331
5450,2147
2042,4235
6954,6679
7358,2691
1918,115
1026,5195
4890,4647
3410,7407
7030,103
886,23
7718,6695
1790,4915
4190,5419
2822,4487
1390,2887
3594,6923
6662,7647
4974,7287
7966,615
1894,5879
1634,1779
5078,3747
2838,1995
7526,695
934,4611
2530,3099
6054,1983
6346,3547
7682,3935
7294,7483
2754,5871
7766,2495
7222,7215
4158,8087
1062,1035
6326,5023
2150,963
2282,5991
3862,6683
4926,8027
210,7103
4606,2151
6334,1783
2238,7475
4638,5687
5066,2911
230,6751
3714,7591
878,2363
1910,6575
2502,6699
194,2175
7734,6171
3742,3355
1306,3939
1466,4335
6694,7495
974,2451
6018,3687
6718,3467
7774,2119
7878,6299
8090,731
8006,1367
3106,4255
7026,2883
766,787
3658,4763
2414,7511
1006,6827
6194,1619
6442,4695
4486,6851
90,6247
4982,719
7670,3323
5506,5499
5598,7579
2902,6995
310,2287
5786,3515
734,3983
6914,8103
1978,663
3130,3091
2666,2603
2562,7915
1738,3879
286,2719
5202,2659
6378,6339
3486,2335
5470,7731
1190,2955
1778,5475
6070,2419
3978,1219
350,7231
3954,2215
3254,2931
4502,7651
7490,4951
4678,3163
582,2939
4234,1975
3454,4855
1994,7739
2378,1319
7058,7991
578,159
1366,4635
6742,7143
7658,6887
5986,4471
3998,5511
2138,7011
4430,1875
5498,687
8154,6803
738,2679
58,3103
6074,4343
498,911
1610,4995
2706,5095
1410,5855
690,6183
1658,3699
6590,251
5710,7067
1494,379
4582,5179
6998,35
1802,2863
402,2231
5594,2035
2926,5951
6550,2503
5826,7559
2622,6271
6706,5263
8130,3539
1138,3691
2618,1243
5410,419
2162,1283
4118,8059
2542,4423
6618,327
4694,859
3030,2935
6314,7771
1950,4847
754,3271
3090,5987
5266,7063
2870,7435
2694,2723
4622,1907
626,99
2114,507
6362,4011
1498,1107
654,7599
3702,4451
774,399
5286,8115
490,5275
3754,6611
542,7963
2598,2087
2722,2247
2366,3363
4538,223
6974,5703
1086,4627
3638,7159
2334,3139
6474,1627
5722,943
5718,3807
7698,6203
458,1323
3274,2323
5538,7603
5434,7151
782,2731
6202,2475
4918,2055
7054,4999
4630,2275
842,6491
2306,6415
2586,6131
1974,2903
6098,5007
4246,1375
6114,4271
8174,1847
3902,6303
442,6419
1118,5979
2026,1331
6218,4299
6014,4675
6398,3671
5378,4043
7114,7531
5938,1147
6530,1279
5494,7855
6770,6655
6910,4411
2154,5175
7022,1439
2874,1667
6118,8011
7042,4215
7350,7807
606,3979
5074,8051
5026,5563
1570,6463
7094,8111
642,395
7594,3803
1550,3187
6606,7363
2494,5611
3958,1275
1254,4503
2102,4771
3138,3347
6970,4279
7138,2671
4746,7779
5382,6063
2918,2251
2978,4623
38,3587
1050,5203
1090,4651
7366,5883
1442,3915
3134,5163
3310,7983
2726,7967
7382,335
4086,6643
8170,4159
1746,6839
858,2947
5610,563
5198,2199
2458,8135
6582,5051
2798,6107
4386,6663
5306,39
1842,6823
3970,5071
7882,191
4898,31
5794,7823
1258,3739
594,2279
7894,4499
5814,2319
4498,5339
1330,7759
4006,1175
5750,1135
794,3247
5674,6279
1742,683
430,1687
2198,879
1194,6083
7638,2847
3618,7947
1662,3107
7110,1115
1326,4955
3378,503
5226,6199
8062,231
5994,7367
6270,5795
354,6951
6790,4171
2682,6979
4414,7439
4514,2907
3162,347
4090,6487
834,2511
6498,7467
2990,3579
7990,5247
30,3015
5086,7879
6158,7871
1846,1787
4718,3811
6854,8055
4614,7775
5082,7187
438,7735
3778,463
7970,4823
1274,7315
166,3751
26,715
302,7275
2842,2047
206,3827
7374,6915
3042,119
7910,3615
1478,8007
4682,5343
3738,1935
922,4571
5318,4723
7938,1743
5230,4151
1278,1671
962,4187
1350,7031
2046,2079
3854,267
3474,6539
574,5427
1382,4735
2958,5767
5622,3199
7186,8023
4142,3403
174,3207
3634,1543
7998,7707
4830,2207
3782,2739
494,27
5562,927
4022,1615
5106,5495
2466,5623
5102,547
2930,6835
238,4207
7150,5595
2250,2547
4074,3667
3102,4699
7942,1655
4182,6943
1398,5939
5586,3871
2,5995
7362,8031
3210,4863
4078,5963
4942,6791
2994,599
2630,7539
862,5567
8102,4055
8010,2611
3694,6423
5258,3839
6422,3123
998,2999
3158,7695
1438,1979
3406,1235
906,2747
1146,1495
6922,171
7614,7399
1834,7043
6638,7479
3154,2799
2890,7347
3182,1039
4814,3851
5570,5135
6238,2339
4978,7975
246,5835
7630,75
2330,3951
5246,5323
1938,6307
4098,5379
6130,1191
6858,3127
4902,3715
7346,3491
4774,2623
4110,1879
1450,1771
2514,299
4562,6703
1250,4439
1218,6019
3646,1303
6934,3883
3110,511
5990,1519
1638,691
2950,5679
42,1551
7038,5279
7738,4163
1934,2667
2674,1459
7570,7123
6466,6867
1394,5743
2814,1167
502,6795
8186,523
3806,5079
6962,5715
2406,755
2094,2399
7554,6459
3126,5055
7206,239
5462,1059
7226,2787
4998,7631
1130,2647
3574,4803
7834,7267
454,5119
6826,739
214,5751
1066,7567
6710,2427
7862,3455
1646,8187
2506,2775
5878,3179
462,6443
5790,1775
7390,4755
1186,5663
6182,2167
3758,5763
6366,6195
602,2027
7974,8179
390,3843
3082,7843
6698,5347
1162,2095
1782,5975
2570,3927
1682,3591
7118,59
6534,6567
1470,6207
7306,7339
5374,4795
1214,3635
8094,2491
6842,2823
5574,6127
4134,3643
5870,1011
3586,4975
1554,703
7402,6707
1154,7999
6226,7167
1902,2299
1998,3423
2914,8071
7238,4859
1686,579
2886,331
3018,1127
7646,8127
5850,211
6190,5891
4550,7819
3894,7327
4670,751
7750,1475
4322,4879
1054,2567
1730,4355
1210,383
2018,7271
5542,3783
7566,2951
3814,3451
990,6511
4302,3383
3298,3147
7706,915
5314,4087
5354,7703
2298,735
2442,6563
298,3223
134,8123
4382,7211
7494,5123
6446,5083
4946,5779
7982,7351
8026,6043
8038,6579
1578,6819
3690,4967
5138,8091
4258,6975
2714,1187
